Position,Move,Depth,Score
6k1/5p2/5n1b/1p1p1N2/pB1P2p1/P1P3P1/1P2KP2/8 b - - 1 31,g8h7,30,427
r1k2bqr/pp1b3p/2n1p3/3nN1p1/3P4/2P3B1/PP4PP/1RKN1BQR w KQk - 0 13,d1e3,30,206
1rk1qrb1/ppb3pp/1np2pn1/3pp3/3PP3/1NP2PN1/PP1QB1PP/1RK2RB1 b KQkq - 1 8,b6c4,40,-128
rnk1r1bn/1p1qp1bp/2pp2p1/5p2/P3P3/2NB1P2/2PP2PP/R1KQR1BN w KQkq - 2 9,e4f5,50,-6
nnrbbqkr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/NNRBBQKR b KQkq - 0 2,e5d4,50,-21
qnnrkbbr/ppp3pp/4pp2/3p4/3P4/2NN4/PPP1PPPP/Q2RKBBR w KQkq - 0 4,b2b3,50,0
nq3bkr/ppp1p1pp/3r1p2/8/8/1N1B4/PPP2PPP/1Q1R1RK1 w k - 0 9,d3c4,30,417
r1b1qnkr/p3pppp/1b6/2pPp3/4P3/1PQ1N3/1B4PP/RN1B2KR b KQkq - 2 13,c5c4,30,361
nbqrbknr/p3pppp/1p6/2pp4/1BPP4/8/PP2PPPP/NBQR1KNR w KQkq - 0 4,d4c5,50,-14
5rkq/2r1np1p/1p2p1p1/1P2R3/2PP1P2/1P3QP1/1K5P/R2N4 w - - 1 27,d1e3,30,400
rkr2n2/pppb3p/2np4/3N4/8/2PP2q1/P1PN3P/RKR4B w KQkq - 0 13,h2g3,50,43
8/5p2/8/4k2p/6pP/1bppN1P1/5P2/4K3 w - - 8 50,e3f1,20,-1611
Bn1knqrb/p1rppp1p/1pp3p1/8/5PP1/8/PPPPP2P/BNRKNQR1 b KQk - 3 5,f7f5,30,226
8/5n2/3kbpr1/4p3/2ppPP1B/8/3PQ1P1/6K1 w - - 0 37,f4f5,20,519
n1r1krbq/pp1p3p/2p1n3/5p2/1bP5/1N4P1/P3PP1P/1BRK1RBQ b kq - 0 11,a8b6,20,-572
8/6R1/2kbp1p1/p6p/6rP/PP6/5K2/2B5 w - - 1 43,b3b4,30,-280
1k2r3/1p2r1pp/3p3q/Q2R4/4P3/7P/PPP3P1/1K5R b - - 4 33,e7e4,30,251
rqn2rk1/pp1bppbp/2pp1np1/6N1/8/1NBP2P1/PPP1PPBP/RQ1K3R w KQ - 4 8,d1e1,40,-141
qbrnbk1r/pp1ppppp/2p2n2/8/3P4/5N2/PPP1PPPP/QBRNBK1R w KQkq - 0 3,c2c4,50,67
2r3k1/pp2p2p/6p1/2nPR1P1/3N1q2/1P3N2/4K2P/3R3B b - - 6 28,c8c7,40,166
2r2r2/p4pk1/Q1Bpp1p1/2p1P3/6P1/3P4/PnP4P/N5K1 b - - 2 24,d6d5,30,459
1r1krbq1/pp3ppp/4b1n1/3pp3/8/2PP1PN1/PP4PP/NRBKR1Q1 w KQkq - 0 10,g1a7,50,0
1r1q1rkb/p1pb1ppp/1pn5/1N1BP3/1P3n2/PN4P1/2P1PP1P/2RQ1KR1 w KQ - 0 14,g3f4,40,136
5r1r/p2q2k1/2pp2pp/1p2b1n1/n2NP1P1/2PBB3/PPQ3P1/2K2R1R w - - 10 26,f1f8,50,11
rbq1bnkr/pp1ppppp/2n5/2p5/2P1P3/2N5/PP1P1PPP/RBQ1BNKR b KQkq - 2 3,b8e5,50,-66
2kr3r/1pp2bpp/pn1b1p2/1B2N3/8/1N3P2/PPP2BPP/2KR3R b - - 0 15,d6e5,50,-6
2rq1rk1/Bp2nppb/1b1p1n1p/3Pp3/4P3/3B1P2/PPN1N1PP/R2Q1K1R w KQ - 1 13,a7b6,50,-43
qrk3Q1/n1pbp1b1/1p1p4/p2P1PN1/2P5/PP5P/6P1/1R1KNB1R b KQ - 0 23,c8b7,20,827
b3k3/p2p1p2/1p1P3r/4P1Np/6p1/1P6/P1rNBPPP/BR3RK1 w - - 1 23,f1c1,20,1360
4q3/p4k1p/1p3np1/3n4/2RP2P1/1P5P/5P2/2Q3K1 w - - 1 34,c4c8,50,-114
qrb3kr/p3bppp/1p2pnn1/2pp4/3P4/1P2P1P1/PBP2PBP/QR2NNKR w KQkq - 1 8,h2h4,50,-29
r4krq/pppbbppp/1nnp4/4p3/1P2P3/P5P1/2PPBPQP/RNN1BRK1 b kq - 0 7,c6d4,50,-121
5rk1/5ppp/4qn2/3pN3/3Q2b1/8/5PPP/1R3RK1 w - - 4 27,b1b6,20,472
1k1qrbb1/1pp3pp/1n3pn1/3pp3/8/1N2P2P/PPPP2P1/1RKQRB1N w KQ - 0 9,a2a4,50,0
1nqbrrk1/pppppbpp/1n3p2/8/3PP3/1NN5/PPPQ1PPP/3BRKBR b KQ - 4 5,c7c6,40,-110
r3b1r1/p4k1p/1n2p1p1/4pp2/2p2P2/1B4P1/P6P/3KR3 w - - 0 22,b3c2,20,-1106
2krn1qr/pb1p1ppp/1pp1nb2/8/4P3/3NNP2/PPP1B1PP/BRKQ3R w KQ - 2 11,b2b3,50,-39
2r1q3/3pk1bp/1p2b1p1/1Bp5/1P2Q3/2P1P1P1/1PKR3P/3R2B1 b - - 0 22,e7f8,20,644
1rkn3r/pb1p2qp/1p2p1pb/2p1P3/2B5/PP1QPN2/2P3PP/B1KRR3 b kq - 5 15,d7d5,50,0
2r2rk1/pppbqpbp/1nn1p1p1/3p2P1/3PPP2/1NP5/PP1B1Q1P/1NRB1RK1 w - - 1 12,e4e5,50,73
rqnbbknr/pppp1ppp/4p3/8/1B1P4/8/PPP1PPPP/RQNB1KNR b KQkq - 1 2,d7d6,50,-16
b2r1r1k/bqpn3p/p2p1pp1/1p1Pp3/4P2Q/1P1P1N1P/P4PP1/BB1R1RK1 b - - 1 15,d7b8,50,78
Bk1r2q1/p1r5/1p2p1pp/4PpP1/P1PP3P/4P3/6Q1/1R3RK1 b - - 0 24,b8c8,20,596
2k5/ppN4p/6p1/5p2/8/6P1/P4K1P/3R4 b - - 0 34,c8c7,20,633
br1kr1q1/p1p1np2/1p1n4/4N1pp/2N1P1P1/1P1Q1P1P/P1PP4/1R1KR2B b KQkq - 0 12,e7c8,30,411
1q3r1r/ppb2k2/2p1pn2/3p1b1p/2nP1P2/2N1B2P/PP5P/2Q1RR1K w - - 7 21,c1d1,20,-838
1bbqnrkr/pp1ppppp/1np5/8/4P3/1N6/PPPP1PPP/1BBQNRKR w KQkq - 0 3,d2d4,50,51
k3Q3/1p1q3p/p2N2p1/2P2p2/1P2n3/1B2N1P1/P1P2P1P/R2K2R1 b KQ - 2 24,d7e8,20,1704
rn1kq1r1/pbp2ppp/1p2p3/3pPN2/1b1P1P2/2N1Q3/PPPB2PP/R2K1BR1 b KQkq - 0 9,e6f5,40,147
7b/1k4q1/1p4p1/3nNp2/3P1P1P/8/P3K3/1QR5 b - - 1 31,g7e7,20,505
bbkr1rqn/pp1ppnpp/2p2p2/8/2PP4/1P3PN1/P3P1PP/BBRKNRQ1 w KQ - 1 6,d4d5,30,210
8/2k4p/8/8/PPPB1p2/3K4/6BP/8 b - - 1 43,c7d7,20,1864
qr1k3r/p1ppp1bp/3n4/1p2NpB1/4n3/1P1P2PP/P1P1PPNR/QR1K4 b Qkq - 0 10,e4g5,30,-397
2r5/3NRnkp/2pp4/1p3p2/p5P1/5P2/P4K1P/8 b - - 0 34,f5g4,30,-503
1r2k1r1/p1pp2pp/1p2p3/6q1/3P3b/1PP1nbN1/P1Q1N3/BR1K1BR1 w kq - 2 14,d1c1,20,-715
r7/1pkn2qp/1np5/4pBp1/1Q2Pp2/1PNP4/1PK2PPP/R7 w - - 1 25,a1a8,20,401
2k5/2p5/8/p7/2p5/P4q2/1rPKR3/2R5 b - - 3 31,c4c3,20,-4125
1rq3kb/3r1ppp/4p3/2p3P1/P6P/3P1Q2/PB6/2KR1R2 b - - 0 23,c5c4,30,-354
1k6/1ppp3p/3r2p1/5p2/3b1P2/4P3/1Pq3PP/1KN1R3 w - - 0 22,b1c2,20,-428
nqr1kr2/p1p1p2Q/1pPp2p1/8/5P2/1P4P1/3PP2P/2RKN2R b KQ - 0 14,c8d8,20,706
qrnkbrnb/pppp1ppp/8/4p3/8/2P5/PP1PPPPP/QRNKBRNB w KQkq - 0 2,g2g4,50,0
3b2k1/8/1p1p2p1/p1pPpq2/P1P1r2p/1P1Q1N1P/4n1P1/3RB2K w - - 0 36,h1h2,30,-426
nrbbqk1r/p4ppp/1p1p1n2/2p1p3/2P1P3/1P1P1N2/PB3PPP/NR1BQK1R b KQkq - 1 6,a8c7,50,-10
r7/pppQ2p1/5b1k/3p3P/3Pr3/2P5/PP4P1/1K1R1R2 w - - 0 23,d7f5,16,#+12
n4rkr/6pp/p1b4n/1pp2p2/8/2P2PPN/PP1B2P1/1B3RKR w KQkq - 1 19,d2h6,20,462
nbbnrrk1/ppp2qpp/4p3/3p4/3PB3/1NP1B3/PP3PPP/3NRKQR w KQ - 0 7,e4c2,30,-214
5k1n/p4p1p/1p2p3/3p1pPP/3P1P2/1P2K1R1/1r6/3B4 b - - 9 33,f8g7,30,-308
n2rqkrb/ppp2ppp/3p2n1/8/5P2/6P1/bPP1P1BP/NNBRQRK1 w kq - 0 8,b1a3,30,294
nnrqbrk1/ppppppbp/6p1/8/3P4/1NP5/PP2PPPP/1NRQBBKR w KQ - 1 4,h2h4,50,48
2kr3b/pp2p2p/1qn2rp1/8/4bP2/3N1QP1/PPPP3P/2KR1R2 w - - 0 16,f3e4,20,-437
rnnk2r1/1pp1ppq1/p2p2pp/1b6/4P1P1/2PN1PBQ/PPP4P/R2K2RB w KQkq - 3 9,f3f4,50,100
n1r1k1b1/1p1q2rp/n1pb4/5pB1/7P/1NN1P2Q/PPPP4/2RBKR2 w KQq - 1 15,f1f5,20,646
r1bnk2r/bpp3pp/p1qp1pn1/4pN2/2P1P3/1P1QN3/PB1P1PPP/RB3RK1 b kq - 5 12,g6f4,50,-92
rkbr2qb/p1pppp1p/1p3np1/2n5/3P4/1P3PP1/PBP1P1BP/RK1RNNQ1 b KQkq - 0 6,c5e6,40,130
1r2k1rb/p1pppp1p/bp1n2pq/8/3nP2P/1PN3P1/P1PPNP2/BK1R1QRB w kq - 7 9,f2f4,40,184
rq1krbb1/ppp2ppp/3np1n1/3p4/8/2PBP2P/PP1P1PPB/RQNKR2N b KQkq - 2 5,e6e5,50,-57
1k1rq1r1/pppb1npp/3p2n1/3Pp1B1/4B3/2NN1P2/PPP3PP/RK3QR1 b KQ - 0 12,f7g5,50,0
5rk1/q4p1p/6p1/p2p4/b1n5/1R1N1PN1/P5PP/1R5K w - - 4 27,b3c3,20,-617
rk1Q2bn/pp3p1p/6p1/8/2q2P2/1N1R2P1/PKP3BP/R5BN b - - 2 14,c4c8,7,#+4
r7/pp2p2p/2p1k1p1/5b2/2NQp1P1/1PP5/P3P2q/2K1B3 w - - 0 24,g4f5,50,0
nr1nk1qr/p2pbppp/2p1p3/1b6/5P2/3BP3/PP1P2PP/NRBNK1QR w KQkq - 0 7,g1f1,50,-18
2krn2r/p1p5/1p2p1pp/3nPp2/5P1P/1P3N2/PRP1K1P1/4N2R w - - 0 16,e1d3,50,-2
br4k1/p1n3b1/1pqp3p/4prpP/2P1n3/1P1B1N2/P1Q2P2/B1KRN1R1 b - - 1 16,f5f6,30,-291
1R6/p4k1p/1p4p1/3P1p2/2nP4/1P3P2/P5PP/2K1R3 w - - 0 28,b8b7,18,#+16
8/2Pk4/8/pp2BP2/4K1P1/1P6/P5P1/8 b - - 0 38,d7c8,18,#+9
rb1k1nnr/1pp1pppp/8/pb1p4/3P4/BP2Q3/P1P1PPqP/RB1K1NNR w KQkq - 0 6,f1g3,40,-178
4r1k1/p6p/1p2pqp1/2p5/2P5/KP3N2/P5PP/4Q3 w - - 4 27,f3e5,30,-443
nrbkn1qr/p1pp1ppp/1p6/2b5/3NP3/8/PPP2PPP/1RBKNBQR w KQkq - 1 5,f2f3,40,140
r6k/7p/6q1/2R1P3/2B2p2/1PP1nQ1P/1P4P1/6K1 b - - 0 35,a8g8,20,437
qr1bkrbn/p5pp/1p3p2/2p1p3/2P2n2/1P3PN1/P2PBB1P/QRNK1R2 w kq - 2 11,f2e3,30,-260
rkn1nqbr/pp4pp/1b1p1p2/3pp3/4P3/3N1N2/PPP1QPPP/RK1B2BR w KQkq - 0 7,f3d2,40,-198
rqbkr2b/pp1n2pp/2p2p1n/2P1p2Q/3p1P2/P2P2P1/1P2P2P/R1BKRNNB b KQkq - 3 9,d7c5,30,-253
1r1k2r1/Q2n1b1p/4p1p1/3pP2q/3P1P2/1PN1p1P1/P3N2P/2R2RK1 b k - 3 19,d8e7,20,530
brkbnq1r/ppp1pppp/8/3n4/8/1P6/P2PPPPP/BRKBNQNR w KQkq - 0 4,e2e4,50,65
r5k1/pp3pbp/6p1/4pb2/2P5/1P6/PB1N1PPP/5RK1 b - - 0 19,f7f6,40,-107
r4rkb/p2R3p/1q3pp1/2p1p3/2PnQ3/1N4P1/P4P1P/B2R2K1 w - - 2 23,b3d4,20,843
5rk1/1pp3Rp/pb1p1r2/5N2/2P2P2/1P5P/P5PK/4R3 b - - 0 25,g8h8,13,#+6
1rkrqbbn/ppp1pppp/1n6/3p4/4P3/1N3P2/PPPP2PP/1RKRQBBN b KQkq - 0 3,e7e5,50,0
n6k/bpp3pp/p1b5/2P3q1/4B1P1/1N1p2B1/PP2Q2P/6K1 w - - 0 25,e2f2,50,13
1r1q1rk1/pp5p/3pb1p1/2p2nb1/4B3/1N1P2P1/PPP3QP/1K1R1RB1 b - - 11 19,b7b6,50,21
r1kbr3/ppqp2pp/2p1p1b1/3nP3/5P2/P4BP1/QPPBN2P/R1K2R2 w KQq - 1 15,c2c4,50,82
3k4/ppp1b1pp/1n3p2/8/2n5/1N3P2/PPP1BBPP/2K5 w - - 0 17,a2a4,50,39
nnqb1rkr/pbp1pppp/1p1p4/3P4/2P5/2B5/PP2PPPP/NNQB1RKR w KQkq - 1 5,c3g7,20,467
2n2rk1/1pp2q1p/2n2bp1/4p2P/5PP1/2PQ4/PPBP1B2/2R2K1R b KQ - 0 18,f8d8,20,508
2r3k1/ppbR2p1/8/2P1pr2/8/2P1pP2/PP4P1/1K5R w - - 4 23,h1e1,30,-303
bnrqknrb/p1p1pp1p/1p4p1/3p4/2PP4/1P6/P3PPPP/BNRQKNRB w KQkq - 0 4,g2g3,50,14
1r2k2r/pp2q3/1np2n1p/2Np2p1/3Pp1b1/2B1P1P1/PPP1B1P1/2KR1Q1R b kq - 3 15,b6d7,50,24
8/p2r1pk1/2R2p2/Pp1p1P2/1P1R4/3Pr2p/4P2P/5K2 w - - 0 34,c6c8,20,618
4r1k1/4rpp1/8/1N1Bn2p/2P5/6P1/5P1P/R5K1 w - - 0 33,c4c5,50,-24
b4rk1/5p2/1p1Bp1p1/p1p5/2P1R3/1P1n4/P4P1P/6KB b - - 1 26,a8e4,20,-440
bnrq1rk1/4ppb1/2p1n1p1/p2p3p/1p6/1PN1P1PQ/PBPP1P1P/1K1R1NRB w - - 0 11,c3a4,50,2
2q2r2/k2p3p/bp3pp1/p2Qn3/Pp2P1PP/1P3P2/1KP5/2RR3B b - - 1 29,c8c3,30,310
4q1k1/1nb3p1/3p1B2/2pP4/1pP2PbQ/pP4P1/P3r2P/1B3RK1 w - - 0 30,h4h7,1,#+2
bq1r1r1k/p1b2pp1/7p/2p2p2/2P3N1/1P6/P4PPP/BQR1R1K1 w - - 0 18,b1f5,30,258
r4rk1/p4ppp/1p1p4/6P1/3q2NP/3p1B2/PP4P1/R2R2K1 w - - 2 23,g4f2,20,-576
b1r5/k2n1p2/7p/6P1/3PP1P1/5P2/P1B5/1RK4R b KQ - 0 27,h6g5,20,635
rqnbknbr/ppp1p1pp/5p2/3P4/8/1P6/P2PPPPP/RQNBKNBR b KQkq - 0 3,g8d5,50,4
8/1b6/3k4/1p5p/p2K4/1B2N1P1/PP5P/8 w - - 0 36,b3d1,20,634
q1rnkbbr/p5pp/1pn2p2/2p1pP2/3pP3/1PPP4/P2N2PP/Q1RNKBBR w KQkq - 1 8,f1e2,50,-80
4r3/p5bp/1pk3p1/1np1pP2/3r2P1/4N2P/PPP2N2/1K1RR3 w - - 0 24,g4g5,50,58
1rq2r2/pp3pnk/1n1p2pp/4p3/3P3Q/2PbN1P1/PP3P1P/N1R1R1KB w - - 0 15,d4e5,50,104
n4r1q/1kbN3p/1ppn2p1/1b6/5P2/QN3B2/PPPP3P/1RK2R2 b KQ - 2 14,f8f5,30,266
3r2k1/p2q2pp/1p6/3P4/3QpPb1/6P1/PP1R3P/4R1K1 b - - 2 34,g4f3,20,420
nrkrb1qb/pppppp1p/4n1p1/8/8/2P3P1/PP1PPPQP/NRKRBN1B b KQkq - 0 3,c7c5,50,-13
1brnkq1r/p1pp1ppp/1p2pn2/8/3Pb3/1P2N3/P1P2PPP/BBR1KQNR w KQkq - 0 5,f2f3,40,-142
rbq1r1bn/pppk1pQp/6n1/3pp3/8/3P2N1/PPP1PPPP/RB1KRNB1 w KQ - 1 5,g3h5,30,400
5rk1/ppq1b1pp/1n2ppb1/5n2/1NP2P2/1PQ2BP1/P4B1P/N2R2K1 b - - 0 18,b6d7,50,0
q1r1r1k1/p2Qb2p/1p2pp2/2n4P/8/1P1PN3/P1P1PPP1/2R2BKR w KQ - 1 16,d7d4,30,392
rbkn1r2/pp4pp/b2p1p2/4P1q1/1B2P3/P2P2P1/BPPQ3P/R1K2R1N b KQkq - 2 14,g5e5,20,435
qb1r1k1r/ppp2ppp/3npn2/1b6/3P4/2PN4/PPB2PPP/Q2RBKNR w KQkq - 5 7,b2b3,50,88
1brk1r2/pp1q1bpp/1npp1pn1/8/2PBP3/1P1B1P2/P4NPP/N1RKQR2 w KQkq - 3 10,a1c2,50,36
rbqk1nrn/ppp1p1pp/3p4/5p2/3PP3/5PN1/PPP4P/RBQKBNR1 w KQkq - 0 6,e4f5,20,601
5rk1/1pn1b1pp/p3b3/4B3/8/5P1P/6PK/8 w - - 0 24,e5c7,20,-1171
8/8/6p1/5k2/4pB1P/1r4P1/6K1/4R3 w - - 16 55,g2h3,20,540
bnrnqbkr/p5pp/1p3p2/3Np3/2P5/2B5/P3PPPP/1NR1QBKR b KQkq - 1 8,c8c4,50,-10
1br1r1k1/pqp2bpp/1pn2p2/2pN1N2/2P1PP2/1P6/P5PP/QB2RRK1 w - - 5 14,d5f6,20,803
bqnbrrk1/pppp1ppp/6n1/4p3/2P5/1P4N1/P1BPPPPP/BQN1RKR1 b KQ - 1 4,c7c5,50,-76
nrbkqr1b/pppppp1p/5np1/8/8/1NP5/PP1PPPPP/1RBKQRNB w KQkq - 1 3,b3a1,50,-77
qbbr1rk1/pppppppp/4nn2/5N2/7P/1P6/P1PPPPP1/QBBRK1NR b KQ - 0 4,f8e8,50,-54
br1q1rkn/pp1n1p1p/3p2p1/8/1P2PR2/2PN2N1/P1B3PP/R2Q2K1 b - - 0 13,b7b5,40,131
1rr3k1/5qpp/pbb1np2/1pp1p3/4N3/1P1P1P2/PBP2QPP/1K1R1BR1 w - - 3 21,e4d6,50,-56
3r2k1/pb1qppp1/1p1bn1n1/8/3P4/2N1BPN1/PP1Q2PP/R4RK1 w - - 7 14,c3e2,30,248
1qr2rk1/3nbppp/4p1n1/pb1pP3/1p1P4/1pPB1NN1/P2BQPPP/1R3RK1 b - - 1 19,b5d3,20,-466
2krq1r1/ppp3pp/4bp2/2p1p2P/3nPn2/3P2N1/PPP1NPP1/RK1BQ1R1 w KQ - 0 12,e2f4,50,-11
2r1r1kq/p5pp/1p3p2/8/2PBbbP1/1P5P/P4P2/3RR1KQ w - - 0 19,e1e4,20,509
2k5/1pp1b1pp/p2p4/8/1PP1P1N1/2P2N1r/P1K2R2/6R1 b - - 0 31,g7g6,20,688
4r1k1/pb2qr1p/1p2N1p1/3P1p2/2P1n3/6P1/P1Q3BP/2R2RK1 w - - 0 21,g2e4,40,235
b1qb1rkr/p3pppp/1p1p1n2/2p4P/3nP3/1PN2P2/P1PPB1P1/B1Q1NRKR b KQkq - 0 7,h7h6,50,-53
r2knq1r/ppbn2pp/4bp2/2Ppp3/8/1N1P1N2/PPQ2PPP/RB1K2BR w KQkq - 1 11,c5c6,50,-45
1rbr2k1/R3bppq/2p1p2p/7P/3PPP2/1P4P1/3NR1Q1/6K1 w - - 0 26,a7e7,50,15
br2r1k1/p3ppp1/4nn1p/1p3N2/1P6/1B3N2/P3PPPP/2R2RK1 b - - 2 17,e6f4,50,0
bq1nrk1r/p4ppp/1p6/2pn1B2/8/1P2NN2/P2PPPPP/2Q1RK1R b KQkq - 1 8,h7h5,50,82
rk1nbbqr/ppp3pp/1n3p2/3Pp3/8/2N2P2/PPPP1BPP/RKN2BQR b KQkq - 0 5,b6d5,50,-13
bbq1r1kr/pp1p1p2/6pp/2p5/2PpP1n1/1P1P1NN1/P4PPP/1BQ1RRK1 b k - 1 11,b7b6,50,-55
b1r2bkr/1ppp1ppp/p7/8/2Pn4/2N3P1/P4PKP/B1RNR3 w kq - 0 14,d1e3,30,-301
8/3k1p2/p1n1p1p1/Bpp1P3/2P1PPP1/1P2K3/8/8 w - - 1 39,a5b6,50,-6
5r2/p2pk2p/3n4/4qp2/1p1P4/4P3/1PP2R1P/R2BK3 w Q - 0 19,d4e5,20,527
2kr2rb/1pp4p/p1q1b1p1/3pP3/8/B3PNP1/PPP1Q2P/2KR1R2 w - - 1 21,a3e7,50,0
1kbr1bqr/ppp1pppp/1n1p4/3P4/4PP2/1N2N1P1/PP1K2BP/2R3QR b - - 2 11,g7g5,30,-266
8/kp1QP3/2p5/8/3P1b2/1P1Bq3/2KN4/2B5 b - - 0 34,e3e1,19,#+15
2kr1rbb/pp1qnp1p/1n1pp3/2p5/4PPp1/1N1PB1P1/PPPQN1BP/1R2KR2 w KQ - 0 10,b3a5,30,234
1b1r1rk1/p4p1p/1ppn2p1/8/2qR4/P1B2PP1/1PP4P/1K1R3Q b - - 1 19,c4e6,30,-411
3rr3/1R5p/5kp1/p4p2/3P4/2P1nB2/2P2K1B/1R6 w - - 1 37,h2e5,20,615
rbn2rk1/2n2p2/4pBpN/p2pPq1p/3P4/2P1QP2/P5PP/R4RK1 b - - 1 26,g8h7,20,574
qbr3r1/ppp2bpk/5p1p/2NPpN2/2P1P1P1/1P6/P3P2P/Q1R2K1R w KQ - 1 14,c1c3,20,418
2q1bk1r/pp3pp1/5rp1/2p5/1nP5/1P2PN2/PQ3PPP/1N1R1K1R w Kk - 5 15,b1c3,40,207
rqbbknrn/p1pppppp/1p6/8/8/4N1N1/PPPPPPPP/RQBBK1R1 b KQkq - 1 2,e7e6,50,-56
r1r3k1/pp1qbpp1/3ppn1p/8/4P3/1Q1N2BP/PPRP1PP1/2R3K1 w - - 1 19,f2f3,50,8
b1n1rk1r/pp1Nnppp/2p2b1q/8/8/1P3N2/P1P2PPP/BQ1BRRK1 b kq - 2 10,f8g8,20,656
2k1r3/pppp3q/8/2P2pbp/b1PP3P/2B2P2/PK2B3/6Q1 w - - 0 22,g1e1,20,-602
1k1r1r2/ppp1q2b/3p2p1/3Pp1bn/2P1P1Np/PB1N3P/1P2QRP1/1K3R2 b - - 4 27,h5g3,30,-238
1rk1b2r/ppp2ppp/1n1b1n2/3qp3/8/1NBP1N2/PPP2PPP/1RKQ1B1R w KQkq - 3 7,c3d2,50,15
4k3/1R1Nnp2/1p1bp1p1/p6p/3P4/1P6/P4PP1/5K2 b - - 7 28,e8d8,20,423
8/7p/6kB/4R1P1/4K3/3p4/8/3r4 w - - 0 62,e5d5,30,401
5r1k/ppbqQ1pp/8/3P2p1/3P1p2/1P5P/P4PP1/4RRK1 b - - 3 24,d7d8,20,536
1rbq1rkb/ppp1pppp/1n3n2/4p1B1/6P1/3P1Q2/PPP2P1P/NR2KRNB b KQ - 0 6,c8g4,30,-358
2b2rk1/4r1bp/p1Pp1pp1/q1p1pP2/npP1P1PP/4N3/PP1BQ3/2KRR2B w - - 1 22,c1b1,30,378
r1bk2qr/pp6/2pbBnpp/3pp3/8/2P2N2/PPNBPPPP/R2K2QR b KQkq - 0 11,c8e6,30,-223
8/8/1k6/1Pp1p1p1/4PpP1/1K1P1q2/8/1Q6 w - - 0 59,b3c4,30,-535
1qb2rk1/p3r1p1/1p1n3p/2pP1p2/2P2B1Q/1P5P/P4PP1/1B4KR w K - 0 18,h4e7,20,553
8/2p1Qnkp/5p2/5P1p/4P3/1P6/P1PP3P/NR2K3 w Q - 3 26,e1e2,13,#+7
qbrn1rk1/p2pppp1/1p1P3p/2pP4/2P5/4NP2/PP4PP/QbR1NKBR b KQ - 0 8,b1g6,30,290
6kr/3qpp2/1p4p1/2p4p/3PR2R/6P1/3Q1PPK/r7 b k - 0 27,a1a5,50,-88
nqbrkbr1/pp1ppppp/6n1/2p5/2P5/6N1/PP1PPPPP/NQBRKBR1 w KQkq - 0 3,e2e3,50,32
bnqnrkrb/p1p2ppp/4p3/1p1p4/2P5/1P2N1P1/P2PPP1P/BNQ1RKRB b KQkq - 0 4,b8d7,30,214
7r/7p/1pkppQn1/2p5/P1P5/1P2P3/5PPP/R3BRK1 w - - 0 25,f6e6,20,1560
rnqnkbbr/ppp2ppp/4p3/8/4P3/8/PPPP1BPP/RNQNKB1R b KQkq - 0 4,c7c5,50,3
rb1k1n2/pp2pp1p/1q2b3/3p1n2/1P5p/P2N1Pr1/B1PN4/R1BK2RQ w KQq - 0 13,g1g3,20,-541
nnqbrkbr/ppp2ppp/3p4/4p3/8/1NN5/PPPPPPPP/2QBRKBR w KQkq - 0 3,d2d4,50,6
1k1rq2b/ppp2p2/1n2r3/3p1NP1/3P1Q1P/1PP2B2/1P1R4/1K1R4 b - - 0 22,e8b5,50,35
brnqkbrn/ppp2ppp/3p4/4p3/4P3/1P4N1/P1PP1PPP/BRNQKBR1 b KQkq - 1 3,h8g6,50,68
b1rbqkr1/p2ppppp/1pn3n1/2p5/2P1P3/1P4N1/P2P1PPP/BNRBQRK1 b kq - 4 5,g6f4,50,0
2krr1b1/pppp1p1p/2n5/q5p1/1b1P1N2/2NQP3/PPP5/R1K1RBB1 w KQ - 0 13,f4d5,30,258
5rk1/p3Bb1p/6p1/1pq5/2n2P2/2Q5/PP5P/1K2R2R b - - 1 31,c5f5,30,435
brkn1brn/p1pp2pp/1p4B1/8/2P2p2/1P4N1/P2P1PPP/BRKNQ1R1 b KQkq - 0 7,h8g6,20,550
brn1kr2/pp1pp1pp/1bp1qpn1/8/3P4/1P2PP2/P1P2NPP/BRNBKRQ1 w KQkq - 1 6,f2d3,40,112
1rkr1nqb/p1pp1p1p/1p1n4/6p1/3Pb3/BP2N1p1/P1P4P/1RKRN1QB b KQkq - 1 8,e4h1,30,-408
brnkr1q1/p1pp1ppp/6n1/1pb1p3/4P3/1B6/PPPP1PPP/BRNKRQ1N w KQkq - 4 5,f2f3,50,-72
rb2kr1q/pppbn1pp/2np1p2/8/3PPP2/2P1N3/PP5P/RBB1KRNQ w KQkq - 0 8,f4f5,30,215
rb1k2qr/pppppb1p/3nn1p1/5p2/5P2/3Q1RN1/PPPPPBPP/RBNK4 b Qkq - 5 7,c7c6,40,-165
1k1rr3/1pp3pp/p4pn1/P1N5/1PqP4/2P5/5QPP/4RRK1 w - - 2 21,f2f3,30,458
rk4r1/ppq1bpp1/2bp1n2/2p1p3/1P2P2n/P1PP1N2/2QBBPPP/R4RK1 w - - 0 14,f3h4,30,209
qr1knbbr/p1p1p1pp/Bpnp4/4p3/3P1P2/5N2/PPP3PP/QNRK2BR w KQk - 0 7,f4e5,50,-48
5r1k/1p3ppp/6nq/p7/8/1P1NN3/5BQ1/2RR2K1 b - - 3 31,a5a4,20,683
