Position,Move,Depth,Score
8/pr2k1p1/6bp/8/6P1/2RP3P/P1B4K/8 b - - 2 41,b7b2,50,0
b1r1qkrb/pppppppp/n7/6n1/1P6/P5P1/2PPPPBP/BNRNQKR1 b KQkq - 0 4,g5e6,50,+81
r3r1kb/ppp3p1/4p3/3p4/3Pb3/2P1N3/PP2PPPP/R2KR2B w KQ - 0 14,g2g3,30,+272
5rkq/2N1bb1p/2Q1p1p1/4pp2/3P1P2/4B1P1/7P/R1N3K1 w - - 0 22,f4e5,20,+562
rbk2r2/pp2p1pp/q1pp1np1/4N3/3P4/1bP3N1/1P1RPPPP/1QK1BR2 w kq - 0 11,e5f3,30,-325
brkbqn1r/pppp1ppp/5n2/4p3/8/1P1PN3/P1P1PPPP/BRKBQ1NR b KQkq - 0 3,d7d5,50,-59
q1rknrbb/1pp1p2p/p1n3p1/P1Bp1p2/5P2/2N3P1/1PPPP2P/Q1RKNR1B b KQkq - 1 6,e8f6,50,+98
bbnqrkr1/p5pp/1p3pn1/2pp4/3P4/2P3N1/PP3PPP/BBNQRKR1 w KQkq - 0 7,b2b3,50,-16
q1rbbknr/ppp1pppp/2n5/3p4/1B1P4/8/PPP1PPPP/QNRB1KNR w KQkq - 2 3,b4c3,50,-19
b2r1r1k/n3b2p/2p2pp1/q1Pp4/4pP2/B5P1/P4PBP/1NR2RKQ b - - 1 27,a7b5,30,-339
2rr2k1/2b3pp/2p2pn1/4p3/q3P3/P1Rp1PP1/1PN3RP/2Q2K2 b - - 0 25,d3c2,20,-647
r4rk1/ppp1pp1p/1nb3p1/8/3b4/2NN2P1/PPP2P1P/R3BRK1 w - - 2 12,c3e2,30,-210
b2n1r1r/bppq2kp/p2p1ppN/3Pp3/2P1P1Q1/8/PP3PPP/BB2NRKR b KQ - 1 11,d7g4,20,+421
r1k2r2/2q1p2p/2p1P3/1p1p1p2/p1nR1B2/1bP5/1P2Q2P/2K2R1B b kq - 1 22,c7b6,20,-595
bqr1k2r/p1ppbppp/1p2nn2/4B3/4P3/1P3PN1/P1PP2PP/1QRBK1NR w KQkq - 3 6,g1e2,30,+239
rb2k1rq/pb3p1p/1p2n3/2p5/2Pp1P2/1P6/PB1P3Q/RB1NKNR1 b KQkq - 0 13,e6f4,30,-327
2rkr2q/pppp2bp/1nn1p1p1/8/3PNP2/1PP5/1P4PP/2RKRBBQ w KQkq - 0 9,b3b4,30,+208
r2krq1b/p1pppp1p/3n4/8/8/4P1P1/PPPP1Q1P/BRNKR1N1 w KQk - 1 8,e3e4,20,563
1brn1qkr/p1np1bpp/1pp2p2/3Pp3/4P3/1NP1N3/PP3PPP/1BR1BQKR w KQkq - 2 7,c3c4,40,121
1qr2rkb/2n2b1p/p1p1npp1/1p2p3/4P2P/PPP1BPP1/2N2NB1/1QR2RK1 w - - 1 15,c2b4,40,+111
bnrknbqr/p2pp1pp/5p2/2p5/8/1PN2N2/P1P1PPPP/B1RK1BQR b KQkq - 0 5,d7d5,50,-39
rkn1rqbb/4p1pp/ppppnp2/8/PPPPPP2/8/6PP/RKNNRQBB w KQkq - 0 7,f4f5,30,+314
bbrq1kr1/p4ppp/1pp1pnn1/8/2pP4/1P1B1NN1/P3PPPP/B1RQ1KR1 w KQkq - 0 8,d3c4,50,-4
1r1n1r1q/p1k2p2/1ppnp1p1/3p3p/N1P5/1P1P1NPQ/P3PP1P/1R3RK1 b - - 0 12,d6f5,50,0
qnr1bkrn/1pp1bppp/4p3/3pP3/p2P4/1P4N1/P1P2PPP/QNRBBRK1 w kq d6 0 7,f2f4,40,+175
rn2n1kr/pp2ppqp/1bp3p1/3pPb2/3P1P2/2P2N2/PP4PP/RNBB1QKR w KQkq - 3 7,c1e3,40,+132
2kr1r2/pp6/3p3p/2pQ4/1PP2Nq1/2P5/PK2P3/3R1R2 w - - 5 30,e2e3,20,+487
1q1k3r/2n1bppb/1p1ppn2/2P4p/2P2P2/Q2P1N1P/P1NKP1P1/1R3B1R b k - 0 13,d6c5,30,+504
1k3r2/pp5p/6p1/1q1rp3/2n1N1K1/2P3N1/P5PP/2R4R w - - 6 26,c1f1,20,-4783
nbrqbnkr/pp1ppppp/2p5/8/8/1P6/P1PPPPPP/NBRQBNKR w KQkq - 0 2,d2d4,50,+18
1k1r4/p1b3pp/1p4q1/3b4/2p1N3/2PrBP1P/PP2Q1P1/K2RR3 w - - 1 25,e3d4,50,46
nrnkr1bq/pp1pppbp/2p3p1/8/5P2/6P1/PPPPP1BP/NRNKR1BQ w KQkq - 1 4,e2e4,50,+43
rbnkbqr1/pp2pppp/2p3n1/3p4/5P2/3N2P1/PPPPP2P/RBNKBQR1 b KQkq - 0 4,e7e6,50,-14
1b2rkr1/pp2pp2/5p1p/2p5/8/1P1P4/PB3PPP/1B1R1K1R w Kq - 1 14,d3d4,20,+511
8/2r3kp/3b4/5pp1/RpBp4/1P4P1/P1P2PKP/8 w - - 2 31,a4a6,30,+274
bq1bnrkr/pp3ppp/1np1p3/3pP3/3P4/2P5/PP3PPP/BQNBNRKR w KQkq - 1 5,b2b3,40,+185
3r4/1k6/1pp1Q2p/1P3p1n/8/7q/2PPP3/R4RK1 b - - 1 28,h3g4,50,0
rbkrbnnq/pp2pp1p/6p1/2p5/4p3/2P2NN1/PP1P1PPP/RBKRB2Q w KQkq - 0 5,g3e4,50,-22
4q3/2pk2Qp/2n1p1pP/2PpP1B1/3P2P1/3K4/8/1r6 b - - 1 33,d7c8,20,-879
rb1qbrk1/pp2pppp/2pn4/3p4/3PP3/2PN4/PP1N1PPP/RB1Q1RK1 b - - 0 8,d6e4,40,-130
5r2/1ppr1p1k/p4Bn1/7B/2PP3P/PP2P3/5K2/3R4 b - - 0 27,d7d6,40,+151
n4k1q/pp5p/2p1rr1P/P1P1BR2/3p4/3N4/1PP1P2Q/2Kn1B2 w - - 1 24,e5f6,20,+3628
rkb2r2/ppp1b2p/3p1n2/3Pp2q/4Pp2/1PQ4P/P1P1N1P1/RKBR1B2 w KQq - 1 13,c3c4,50,-67
1k6/pbb1n3/1p3p2/2p1p2p/P3P2N/BPP2PPn/5KNq/3BQ3 w - - 5 29,f2e3,30,-347
2rr4/1QnR1pk1/p3p1p1/P1q1P2p/2B5/1P5P/5PP1/3R2K1 b - - 4 35,d8f8,30,+493
brnbk1nr/ppppqppp/8/4B3/1P6/8/P1PPPPPP/1RNBKQNR w KQkq - 1 3,e5g7,20,+585
rk1bqrb1/pppp1ppp/3n2n1/8/4PQ2/8/PPPP2PP/RKNB1RBN w KQkq - 1 5,f4e3,40,-185
rnk1bbrq/pp3p1p/2p1n1p1/3p4/3P4/2N1P1P1/PP3PBP/R1KNB1RQ b KQkq - 0 7,b8d7,50,-31
qk1rrb1n/p5pp/Bpn2p2/3bp3/8/1P2BP2/P1P2NPP/QNR2RK1 w - - 0 11,c2c4,50,+64
1k1qr2b/pp1b3n/4p3/5ppp/1P1PpP2/4P1PP/PBrNB3/1KR2Q2 w - - 0 23,c1c2,50,-1
2krr3/1p1p2qp/1pp2bp1/3bN3/2n2P2/1NP3P1/PP3Q1P/2K1RR1B b - - 2 17,f6e5,30,-394
8/pp2kp1Q/8/4P3/2p3B1/8/PPPK1P1P/B3N1NR w - - 0 21,e5e6,14,#+9
r1kr4/pp1b1p2/2p3n1/3p2p1/4p1P1/6QP/PPPqP2K/RB3R2 w kq - 0 17,g3e1,20,-651
nr1r2kb/pp2p2p/2p4p/7n/1P1P4/4P1P1/4KP1P/5R2 w - - 0 16,f1a1,20,-1308
1q2brk1/1p1r1p2/1np1pPp1/p2pNn1p/P2P1P2/1PP3P1/3Q1B1P/1R3RKB w - - 7 19,h2h3,20,+429
q2rkrbb/pppp3p/1nn1p1p1/5p2/3P1P2/1PP3P1/P3P2P/QNNRKRBB w KQkq - 0 6,c1d3,50,+82
1k1rrq2/p1n2bpp/3b1p2/1p6/1PpPNP2/P1P4B/1B3Q1P/4RRK1 w - - 1 26,f4f5,50,0
1b3rk1/p1q1pp1p/Q1p5/3p1n2/3P1p2/2P2P2/PP2P1PP/2R2RK1 w - - 0 18,c3c4,30,-375
br4kr/ppq3pp/1npn4/3p1p2/3P1P2/1P1BP3/PN4PP/2RQN1KR w Kkq - 0 12,e1f3,40,166
2kr1bqr/1pp4p/1pn2pp1/1B1bp3/4P3/1N3P2/PPPP2PP/2KR1Q1R w - - 0 11,e4d5,50,+3
5r2/1k5p/2r2Bp1/p3PbP1/8/PP2K3/1R5P/8 b - - 4 37,f8c8,20,-553
4rkr1/p2p1p1R/1ppN4/4n3/qPP1Q3/P5P1/4PP2/bN1RK3 w Q - 5 20,h7f7,15,#+11
4n1qr/1pk4p/rp1pbpp1/2p5/2P1PP2/1Q6/1B1PB1PP/1R3RK1 b - - 1 18,e6d7,30,+266
1k1rqnr1/ppnbp1bp/2p2pp1/2N5/3pPP2/3P2P1/PPPBQ1BP/1K1R1NR1 w - - 8 12,c5d7,50,64
2krbqrb/ppp1pp2/1nnp2pp/8/5PP1/3NN1BQ/PPPPP2P/RK4RB w KQ - 0 7,a2a4,50,-9
bbrkrq2/p4ppp/1p1p1nn1/2p1p3/2P5/1P3NN1/PBBPPPPP/2RKRQ2 w KQkq - 0 7,c2f5,50,+41
r6q/5k1p/r2n1pp1/5P2/6P1/1P1P4/PQ1P3P/1K1R1R2 w - - 1 24,f5g6,50,-95
1b1rkrq1/p1p1p1pp/3p2n1/1p3p2/2nP1P2/2PNPPN1/PP5P/BB1RK1Q1 b Qkq - 0 8,g8e6,30,-231
2qk3n/1p1n2pp/1p3p2/1B1p4/1P3P2/r7/2PQ2PP/2K1R2N w - - 0 16,c1b2,20,+529
3r1rk1/ppp2bqp/6p1/6P1/4B2P/3Rn3/PbP1K2B/5R1Q b - - 6 22,e3f1,20,-1028
3rbrk1/p1B1b1pp/1p6/3p1p2/3P4/3Q2P1/PP3PBP/3R2K1 b - - 0 18,e8f7,20,+596
bqrkrb2/ppp2ppp/4pnn1/3p4/2PP4/4PNN1/PP3PPP/BQRKRB2 b KQkq - 0 5,d5c4,50,+7
b1kr1q1r/ppp2p1p/2n1pnp1/8/2PP4/2N1PN2/P4PPP/2RK1QRB w KQ - 1 9,g2g4,50,+14
qbrk2b1/pp1pr2p/2p5/6Q1/4Pn2/1P2NPN1/P1P3PP/1BRKR3 b KQq - 0 11,f4g6,20,+451
3rr1k1/5ppp/ppb5/2p5/2Pn4/1PN2P2/P2K2PP/3RRB2 w - - 2 22,e1e8,50,0
r2kr2b/p1pq4/1p1p2pp/2nPpp2/4N3/1P4P1/P1PPQP1P/BRK1R3 w KQ - 0 14,e4c5,50,+7
5n2/ppk4p/2p3p1/4n3/4B3/2P2P2/1PK2NPP/q2Q4 b - - 1 19,a1a2,50,0
3r1rk1/4bppp/2n1pn2/1pP5/1P2q3/P1Q2N2/4BPPP/BR3RK1 b - - 2 17,e4e2,30,-270
r6b/pk4qn/1p1PPpnp/4p3/2Q1P1P1/2N1BP2/PP4BP/RK1R4 w KQ - 1 23,c4d5,12,#+8
6k1/4qpPb/3pp3/1p1P4/p1r2N1P/PrP1PP2/K7/2RQ2R1 b - - 1 28,e6e5,20,-425
1b1r1r2/1bq2pk1/5n1p/p3p3/2ppP3/1P3NP1/P6P/1BQRK2R w KQ - 0 25,f3h4,20,-519
rk3rqb/3b3p/2pn1pp1/ppNpp3/3P4/2N1PPP1/PPP4P/1K1R1RQB b kq - 1 12,d7h3,30,+273
r2r2k1/ppq3bp/2p1b1p1/2Bnp3/PQ2B3/6P1/1PPNPP1P/2KR2R1 b - - 0 21,d5b4,20,-596
q1r2k1r/2ppb1pp/1p3pb1/p2nP3/3P4/PPN2N2/2R2PPP/Q3BRK1 w kq - 2 13,c2d2,50,-70
nr1kb1rb/pp1p1p1p/q3p3/6p1/8/N1P3P1/PP1BPP1P/1RQ2RKB b kq - 4 11,b8c8,30,+327
8/p4k1p/1p4pP/5q2/6B1/1P4K1/P7/8 b - - 22 56,f5d3,20,-3741
bnrkrbnq/pppppp1p/6p1/8/3P4/1P6/P1P1PPPP/BNRKRBNQ b KQkq - 0 2,f8g7,50,-14
rk2b1rq/ppp1p2p/1nn2bp1/8/5P2/1NN3P1/PPP4P/RK2BBRQ b KQkq - 0 9,a7a5,50,-56
1k1r1r2/1pp4p/p2p2p1/1b1Ppp2/q3P2b/1NQ2P2/PPPR3P/1K1R1B2 w - - 6 23,f1b5,30,-266
3q1rk1/p4pp1/1b1p3p/8/4n3/5N1P/PP3PPB/1Q4K1 w - - 0 26,b1e4,20,-497
bnnrkbqr/pp2pppp/8/2p5/3pPP2/1PP5/P2P2PP/BNNRKBQR b KQkq - 0 4,b7b6,40,125
1r1R2k1/pb3ppp/1pq1p1n1/2p4n/8/1P2PP2/P1P1Q1PP/4NRKN b - - 0 18,b8d8,20,-544
5r2/3kp1pp/2pp1p1b/8/1p1P4/3KP3/P2N2BP/6B1 w - - 2 24,d3c2,30,-298
bbrknr2/p1p2pp1/1p2p2q/7p/4PPn1/1P1P2PP/P3N3/BBRKNRQ1 b KQkq - 0 10,g4f6,40,+197
8/p3k3/8/4K2p/4B1p1/4n3/P6P/8 b - - 2 39,e3f1,20,-416
2r2rk1/1p3pp1/2qp3p/4p3/1Q1pP3/P2b2NP/1P3PP1/3RK1R1 b - - 4 21,d3e4,20,-496
1kr2r1b/pp3p1p/1qn1p1p1/3p4/6P1/1P2P2P/KP1Q1P2/3RBR1B w - - 1 17,f1g1,30,-469
4k3/8/1B4p1/2PRP1P1/6P1/6K1/P7/6r1 w - - 1 33,g3f3,20,+852
2k3b1/pp6/2pn2p1/3p4/3Pn3/1PP3P1/P1BR3P/2K5 w - - 1 24,d2e2,50,0
5rk1/1pQ2b1p/2p3p1/2p5/q1P5/1N1P4/rPK2P1P/4R1R1 b - - 4 25,f7c4,20,-1305
1kr1r3/1pn2q1b/3B3p/Q2P2p1/4p3/3B2NP/6P1/2R3K1 w - - 0 30,c1a1,12,#+5
8/2kp3p/1p2p2q/rK2P1b1/2P1B3/6Pn/P6P/4R3 w - - 4 31,b5b4,8,#-5
b4r2/pknQ3p/1pp3p1/4P1P1/2P2P1P/4P2B/P7/1K6 b - - 0 28,f8e8,20,+674
br1knr1b/ppppp2p/3n2p1/4Np2/8/3N2P1/qPPPPP1P/BR1K1RQB w KQkq - 0 5,b1c1,40,-119
B1k1rnq1/p1nr1p2/1p4p1/7p/PN6/1P4P1/2P1PP1P/R1K1R2Q w K - 1 18,h1b7,2,#+2
1b5r/5kp1/1p1p1p2/p1q1p1n1/2P1b3/1PQ2PN1/P2R2PP/B4R1K w - - 0 18,g3e4,20,+571
2krbqrb/p1n4p/2p3p1/1p6/PPp2P1P/2P1P1P1/4K1R1/NRN1BQ2 b - - 1 15,f8f5,20,-451
2kr2rq/ppp4p/1nb1nbp1/3ppp2/8/2PNPPP1/PPBP2NP/RK2B1RQ w KQ - 1 11,a2a4,30,-289
qrbknnrb/pppp1p1p/6p1/4Q3/8/1P6/P1PPPPPP/1RBKNNRB w KQkq - 0 3,e5f4,30,+255
1nbb1rkr/ppq2ppp/2p5/2Nnp3/4N3/3P1B2/PPP2PPP/2B1QRKR w KQkq - 6 9,h2h4,50,-21
2kr1qr1/p1ppbn2/1pb1p3/4Pppp/1P6/P1QNPP2/2P2NPP/1RKB2R1 w KQ - 0 15,d1e2,40,-173
bnnbrkqr/p1p3pp/1p3p2/3pp3/8/1PP2P2/P1BPP1PP/BNN1RKQR w KQkq - 0 5,h2h4,50,-67
n1kr1rbb/ppp1p2p/2q3p1/3p1p2/1n1P1P2/1NN1PBP1/PPPQ3P/1K1R1RB1 w - - 10 11,f3e2,40,+146
nr1k1brn/1pp1pppp/p7/3P1N2/2P5/1P3P2/P2B2P1/2KR4 b kq - 0 15,a8b6,20,-653
rbkq1nbr/1ppp1ppp/p7/1n2p3/P3P3/2P1NP2/1P1P2PP/RBKQN1BR b KQkq - 0 5,b5d6,40,+153
nnbbqrkr/ppp2ppp/8/3p4/8/3pP3/PPP1BPPP/NNB1QRKR w KQkq - 0 5,c2d3,50,-4
b3rr2/4qppk/p6p/1p2p3/1Pp1PnQ1/P2P4/B1P2RPP/B4RK1 w - - 6 23,f2f4,20,+425
rk2nqr1/pppb2pp/3p1b2/4pP2/P3P3/3QB1N1/1PP1B1PP/RK4R1 b KQkq - 0 11,a7a5,40,+129
8/p6B/Ppp2k2/1n3P2/1P3K2/8/8/8 w - - 10 48,f4e3,30,-503
rn2kqrb/pbp1p2p/1p1pn1p1/5p2/4PP2/2NPB1P1/PPP4P/R2NKQRB w KQkq - 0 7,c3e2,50,22
brkbrq1n/p1pp1ppp/1p3n2/4N3/8/1P2P3/P1PP1PPP/BRKBRQ1N b KQkq - 0 4,h8g6,40,+153
1rnn1rk1/pq2pbbp/1p3pp1/3p4/P4P2/2NP2P1/1PP1NBBP/QR3RK1 b - - 3 11,b7d7,50,-13
r2qr1k1/p7/1p2b3/2p3p1/2PpNpPp/3PnP1P/PP2Q3/2R3KR b - - 3 25,e6d7,20,-512
r1q1bkr1/p4pbp/2ppn1p1/4p3/1p1nP3/2NPN1PB/PPPQ1P1P/R3BRK1 b kq - 1 11,d4f3,20,-589
nb1r1kbr/pQ1pp1pp/3n4/2p2p1q/2P5/3P4/PP2PPPP/NBNR1KBR w KQkq - 1 5,b7a8,20,+425
bbnqr2k/p5pp/1p6/2pnp3/1PP5/P2P4/B2QN1PP/B3NrKR w K - 0 13,g1f1,30,-393
r1krbbqn/pppppppp/2n5/8/4PP2/8/PPPP2PP/RNKRBBQN b KQkq - 0 2,e7e6,50,21
r1bbkr1q/pppp1pp1/2n2n2/4p2p/4P3/1PN5/PBPPBPPP/R3KRNQ b KQkq - 1 5,c6d4,50,+69
8/3q1kp1/1p2p1p1/p2nQp2/P4P1P/1P1B2P1/5P1K/8 w - - 2 46,d3b5,50,0
3r1rk1/p5pp/1p6/2p1p3/6P1/1P2P2P/P3K3/2R5 w - - 0 27,c1d1,20,-615
2k4r/ppp2p1p/2q2p2/1b2pN2/4P3/PP2QP2/2P3PP/2KR4 b - - 2 20,c8b8,30,+379
2kr2rq/pppn1ppp/3p4/B3p3/2n1P3/1N2PP2/PPP3PP/2KR2RQ w - - 3 10,g1e1,50,-5
1r3rk1/p3bppp/1p2pnn1/2p1N3/q2p1P2/3PP2P/1QPB2P1/1RKB1N1R w KQ - 0 14,d1f3,30,269
r1k2r2/1pp3q1/3pR1n1/p2P1p1p/2Pb2p1/P5P1/1PBB1P1P/4R1KQ b kq - 4 21,c8b8,50,0
rb3r1k/pp4pp/q4pn1/4pN2/3P4/P1P5/BPQ1nPPP/R1B2RK1 w - - 1 15,g1h1,30,-405
rbq2kbr/pp1pp1pp/4np2/3p4/8/2PP1N1P/PP2PPP1/RBQ2KBR w KQkq - 0 7,d3d4,50,+9
5r1n/4bpk1/1p4p1/p7/P5P1/1B3RP1/8/5R1K w - - 1 41,h1g2,30,+320
rqk2r1b/ppppp3/2n5/4P2p/3P2P1/1QPb1NP1/PP3B2/R1KN1R1B w KQkq - 1 13,f1e1,20,+588
rn1bnkr1/p3p2q/1pp5/5b1p/3PB1p1/2P3P1/PP1N1P1P/R1B1R1KQ b kq - 0 12,d8c7,30,-212
rk2r1b1/ppppq1pp/1n2pbn1/5p2/3B1P2/1N1BP3/PPPPQ1PP/R4RKN w kq - 6 8,h1g3,50,+82
1rkbn1r1/p2p2pp/1pq2pn1/2pb1N2/6B1/1P1N1P2/PBP3PP/2KR1QR1 b kq - 2 11,b8b7,40,+128
bbnrkr2/p2pppp1/1p3n1q/7p/2PN4/1P1N3P/P3PPP1/BB1RKR1Q b KQkq - 0 7,c8d6,50,-78
4r3/4r1k1/3p1pp1/2pP3p/1p2PBnP/1P1Q1KP1/1P6/q1N1R3 w - - 10 42,f3g2,20,-468
1rk2bqr/ppppp1pp/1nn2p2/8/3PP3/1PN5/1PP2PPP/1RK1BBQR w KQkq - 1 6,d4d5,40,+206
q2kR2b/pp1r4/2p3Qp/4p1p1/1PP5/P7/3P4/3KR1B1 b - - 0 28,d8c7,13,#+12
6k1/p6p/6p1/5p2/4p3/2P1P1P1/r4P1P/4K3 b - - 1 26,a2c2,20,-697
2rr4/p1q1kpp1/bp2pb2/2pp1p2/3P1P2/1PP1P2R/P2N1RPP/BQ4K1 w - - 12 19,d2f3,50,-53
bnqbrrk1/p1pppppp/6n1/1p6/3PP3/4N3/PPP2PPP/BNQBR1KR w KQ - 0 4,h2h4,50,+47
bqrb1rk1/p2pn1pp/1p3pn1/2p2N2/4P3/1P4N1/P1P1BPPP/BQR2RK1 b - - 3 9,e7f5,40,-110
qbrn1k1r/p1p1pppp/1p1p1n2/8/5P1P/4NP2/PPPP1BP1/QBR2K1R b KQkq - 0 6,d6d5,50,-13
3r2k1/pp5p/4q1p1/1bPp1r2/1P2pBNP/6Q1/P5K1/1B4R1 b - - 2 28,f5f4,50,0
r1k4r/pppbqpp1/3p3p/3Pp3/2P5/1N1P4/PP2QPPP/R4RK1 w kq - 1 14,f2f4,40,+157
2b1rrk1/pp3pp1/2p1q1p1/8/2P5/1Pb1PN2/PQ3PPP/3R1RK1 w - - 0 18,b2c3,40,+154
2r2kr1/3bq1bp/2p1p1p1/pp1nPp2/2pP1PP1/2P3N1/PP1Q1B1P/2R2RKB w kq f6 0 17,e5f6,30,+249
bnnbrkrq/p1pp1p1p/1p2p1p1/8/4PP2/2NP4/PPP3PP/B1NBRKRQ b KQkq - 0 4,g6g5,40,-111
brkqn2r/p1p1ppbp/1p1p1np1/8/2PP4/1P1NPN2/P4PPP/BRKQ1B1R b KQkq - 0 6,c7c5,50,+16
3r4/5p2/6k1/2p3pp/8/1PN3P1/P6P/4R1K1 w - - 1 31,a2a4,20,+530
nrqbbrk1/ppp2ppp/6n1/3pp3/2P5/1P2P3/P2PBPPP/NRQ1BKRN w KQ - 0 5,a1c2,40,-149
n1k1r2r/p2p2pp/1ppb2b1/6q1/4P3/2P5/PP1NQ1PP/NBKR1R2 b - - 2 17,d6h2,30,-246
1r3rk1/p4p1n/1p1Pp1p1/2p1Pq1p/2P5/3N1PP1/P2Q3P/4RR1K b - - 0 18,f5g5,30,+247
4rknr/p2b2pp/qn1b1p2/3P4/1pPQ4/1N1B4/P4PPP/3RBK1R w KQk - 4 17,c4c5,50,0
k2r1r2/pb3q2/1b1npp1p/6pP/Q1pP4/2P1PN2/1R2NPP1/BR4K1 b - - 5 23,a8b8,50,0
8/5pk1/PR2p3/4n3/2P3pp/2K5/6PP/8 b - - 0 35,e5d7,20,+657
8/p1k3p1/3R4/8/2P1r3/B3b3/7P/7K w - - 1 42,h1g2,50,0
rkrb3q/p1nnp2p/1ppp1pp1/3bP3/3P1P2/2PN1BP1/PP1N3P/RKR3BQ b KQkq - 2 9,a7a5,40,+105
brknnbqr/ppppp1pp/5p2/7P/8/8/PPPPPPP1/BRKNNBQR b KQkq - 0 2,g8a2,50,-43
2r3kb/ppq1r2p/5p2/1Q1pp3/3P2P1/1PP3P1/P2B1PK1/4RR2 w - - 0 23,b5d5,20,+424
qnnr1krb/p1p2ppp/b2p4/4P3/4P3/1P3BP1/P1pRNP1P/QN2BKR1 b Kkq - 1 9,c2c1q,20,-684
rkr1q3/pp1n1p1R/6p1/3bp1P1/3p1Q2/5NN1/PPP2P2/2K4R w kq - 0 20,f4g4,30,-410
2rn1kr1/1ppbpp1p/3p2p1/pNqNn3/P2P4/1P4P1/2P1PP1P/Q1R2RKB b kq - 0 11,c5c6,20,+619
rk2nnrb/ppp4p/3p4/4p3/8/2P2NPP/PP6/1qBKR2B b kq - 1 16,g8g3,20,-1162
2r3k1/pp1n1p1p/4bqp1/3p4/3N4/1P2PNP1/Pn3PBP/1R4KQ b - - 5 20,b2d3,50,-1
8/1p3k2/p2p2p1/1p6/2Pb1P2/R5P1/5r1P/7K w - - 0 38,c4b5,20,-596
rk1r1b1q/pp1b1p1p/2p1nnp1/3Pp3/4P3/5PP1/PPNPNBBP/RKR4Q b KQq - 0 10,c6d5,50,+6
bnnrkqrb/ppp1pppp/8/3p4/8/6PQ/PPPPPP1P/BNNRK1RB b KQkq - 1 2,g7g5,50,-44
qrnkbb1r/ppp2ppp/3p1n2/4p3/P3P3/3P1N2/1PP2PPP/QRNKBB1R b KQkq - 0 4,a7a5,50,20
rk2qbr1/pp3ppp/2n1b1n1/3p4/8/2NBP1N1/PP3PPP/RKB1Q1R1 w KQkq - 3 10,f2f4,50,46
r1qkbnr1/pp2pppp/6n1/2p5/2Pp4/3P1PP1/PP1BPNP1/RBQK2R1 b KQkq - 0 7,a7a5,50,-30
1rkrbbnq/pp1pp2p/1np3p1/8/4p3/3P1QP1/PPP2PBP/NRKRB1N1 w KQkq - 0 6,f3f8,20,+462
qbnnbrkr/pp4pp/2p2p2/4p3/2P5/2B1P3/PP2NPPP/QB1N1RKR b KQkq - 1 6,h7h5,50,0
qbr1k2r/1p1n1bpp/5p2/p1p1pP2/1nPpN3/BP2P1N1/P2P2PP/QBR2RK1 b kq - 0 11,e8g8,50,-36
bbqrk1nr/p1ppppBp/1p6/8/1P5n/4NP2/P1PPP1PP/1BQRK1NR b KQkq - 0 4,f7f6,20,+496
1r1kr3/pppq2pp/1n3pb1/3Pb3/3NP3/1P6/P1Q2BPP/NR3RK1 w kq - 3 16,d4e6,50,-11
8/kp6/p4r2/P1P1q1p1/1Q1pP3/3P1p2/2P2B1P/7K b - - 0 39,f6h6,20,-533
3k3r/3pb1Rp/2p2p2/3PpP1b/p1P1Pp1B/Pr3P2/1PK1B2P/5R2 w - - 14 31,d5d6,30,+412
8/pb6/N7/1p2Pp2/3k1P2/1P1p4/P2K3P/8 w - - 1 41,a6c7,20,+526
8/4k3/1R3p2/2K1p3/4P3/3P4/2b5/8 w - - 1 40,c5c4,20,+525
rk1q1nrb/1p6/2p2p1Q/p2pp3/6b1/3P2P1/PPP3NP/RKB3RB w KQkq - 0 14,a2a4,40,-125
rnq1brk1/pp1p1pb1/2p1n1p1/4p2P/2P4P/2NPN3/PP1BPP2/R1Q2BKR b KQ - 0 8,f7f5,40,+117
b1qr1krb/p1pn1p1p/1p1pp1p1/8/2PPP1n1/1P4PP/P2N1P2/B1QRNRKB b kq - 0 8,g4h6,40,+209
brn1k1qr/p1p2ppp/1p1p4/4p3/3nP3/PP2NP2/2PP1QPP/B1RB1RK1 b kq - 3 10,d4e6,30,214
bbrqnn1r/pp1p2kp/2p1p3/4P3/2PP1pQ1/1P6/P4PPP/BBR1K1NR b KQ - 2 9,g7f7,30,+272
8/1p4pp/6r1/kp6/5P2/BP3bP1/P1P4P/2K1R3 w - - 3 30,a3c5,30,463
4q1k1/2n2rbp/1n2ppp1/1pNpP2P/3P4/BP4P1/P3QPK1/2R2R2 w - - 2 25,c5b7,20,+568
6k1/p3qpbp/1p1p1np1/3Pp3/2Q1P3/P3BPP1/3N3P/5BK1 w - - 0 27,c4c8,20,+467
bb1rn1kr/pp2pppp/5n2/6P1/2p1p3/1P5N/P4P1P/BBR1NK1R b KQ - 0 9,f6d5,30,-391
r4rk1/pbq1ppbp/1p2nnp1/2ppN3/3P4/1PP1N1P1/PB2PPBP/RQ1R2K1 b - - 3 11,a8c8,50,0
r1k2r2/2bbppqp/2np2p1/1p1n4/pP1P3P/P1NBPN2/1B3PP1/R1K2R1Q b KQkq - 4 14,d5c3,50,+42
3k4/3r4/3P4/2Q2P1p/2P1p2N/6Pp/5P1P/6K1 b - - 2 37,d7b7,20,#+21
2kr3r/ppp3p1/4np2/3p3P/3Pq1P1/2PN1N2/PP3Q2/1K1nR3 w - - 0 21,e1d1,20,-498
qnrb1kbr/pp2pppp/2pn4/8/3BP3/1P3P2/P1PP2PP/QNRBNK1R b KQkq - 0 5,f7f6,40,+176
