Position,Move,Depth,Score
2krrqbb/ppp1p2p/1n4p1/4Np2/3PpP2/1N2P1P1/PPP4P/2KRRQB1 b - - 0 9,h8e5,19,-101
qr3rk1/ppp3bb/1n1p3p/3npPp1/6P1/1P1N1P2/P1P1BB1P/QRN2RK1 w - - 1 12,d3e1,16,-107
3kr3/pb1n1nq1/1pp2bpp/4pp2/1N1P4/1PN3P1/PBP2Q1P/2KRR3 b k - 0 19,e5d4,16,-104
n2r2k1/pp4pp/2pN4/2P1rp2/8/5P2/PP3KPP/2R3B1 b - - 1 22,b7b5,10,-490
2k2r2/p1p2r1p/Np1p4/5p2/3Pq3/PPQ3PP/2P5/2R2RK1 b - - 1 27,f8g8,10,506
rqnkrnb1/pppp2bp/6p1/5p2/8/2PN2P1/PP1NPP1P/RQ1KR1BB b KQkq - 3 6,c7c6,19,-5
b1qnrkrb/p2ppp1p/1p4p1/2p5/2P5/P1NNPP2/1P1P2PP/B1Q1RKRB b KQkq - 0 7,c8a6,10,504
n1r1bkrn/pp1pp2p/1q6/6p1/3NPp2/1N3P2/PPP3PP/1QRB1RK1 b kq - 2 10,e7e5,13,-303
2rn1r1q/pN2k1bp/1n4p1/1Q2p1P1/8/4P2b/PPPP1P2/1RB1K3 w Q - 1 18,b5b4,10,-3378
6b1/p1p2p2/2k1pPp1/1pprP1Pp/3P3P/2PK4/PP1RR3/6r1 w - - 0 29,b2b4,13,-435
b1q1r1k1/bp2rppp/p2p1n2/3P1N2/2P2P2/1P5P/P5P1/BBQ1R2K w - - 0 17,e1e7,10,1432
r2bk2r/1pp1nbqp/2np1pp1/p3p3/2P2P2/1NNPPB2/PP2QBPP/R4RK1 b kq - 1 10,a5a4,19,53
n2r1krb/p1p1np1p/1pbpq1p1/4p3/4PP2/1NBPQ2P/PPP1N1P1/2KR2RB b kq - 2 10,c6b5,13,252
1b1kr1r1/1b5Q/p2q4/1p1P4/1Pp3B1/P7/7p/4RR1K w - - 2 36,e1e8,13,347
rnkrqbbn/ppp1pppp/8/3p4/8/6P1/PPPPPP1P/RNKRQBBN w KQkq - 0 2,d2d4,18,-16
2r3k1/p3pp2/3nq1p1/8/4P3/3PKN2/PQ4B1/R7 w - - 1 23,a1h1,10,954
5rk1/p3pppp/8/4P3/P2n2K1/6P1/5r1P/2q5 w - - 0 32,h2h4,2,#-3
rk1rq1bn/ppp2pbp/1n1p2p1/4P3/4PP2/1N4N1/PPP3PP/RK1RQBB1 b KQkq - 0 6,d6e5,16,180
bqnbrrk1/p4ppp/1p1p2n1/2pPp3/2P1P3/3N2N1/PP3PPP/BQ1BRRK1 b - - 3 7,b6b5,19,43
r4rk1/1pn2bpp/5p2/3pn3/5N2/1BP2PN1/PP4PP/RK3R2 w KQ - 3 15,g3f5,19,94
1q2rrk1/1p1b1ppp/p2p2n1/1n1PpN2/B3P3/4N3/PP3PPP/3QRRK1 b - - 1 13,g6e7,19,29
3b4/2p1pkp1/5p2/p2P4/2pP1P2/Pp2Q1R1/1P5K/8 b - - 0 32,e7e5,7,#+8
r3rnb1/2pk1p1p/p2pp1p1/1p6/3qPP2/1B4P1/P1N4P/4K1BQ b - - 1 17,d4c3,10,-2728
3r2k1/pp2q2p/2p1Npp1/3nN3/5PP1/1PP3QP/PK4R1/8 b - - 0 26,e7e6,16,-128
rk1q1rnb/ppp2p2/2b3p1/3np3/8/6P1/PPPPNB1P/RK1Q1RNB b KQkq - 1 8,g8h6,16,-148
rqbknr1b/ppp1pppp/3p1n2/8/2P5/5N2/PP1PPPPP/RQBKNR1B w KQkq - 0 3,b2b4,19,19
1r1kbbr1/3nn2p/qp2ppp1/p1pp4/P2P4/1PPN2P1/1QNBPPBP/1R3RK1 w - - 0 17,c3c4,13,389
2kr2qr/1pp3b1/pn4p1/4np1p/1P1p3P/2PP2PB/bB1KPN2/Q6R w - - 0 17,c3d4,10,-6559
rk2r2q/pppp2pp/3nnp2/4p3/4P2P/1N2R3/PPPP1PP1/2KR2BQ b kq - 3 8,a7a5,16,-108
qrbbkrn1/pppp1ppp/6n1/4p3/4P3/5N2/PPPP1PPP/QRBB1RKN b kq - 1 3,d7d6,16,198
qnr1k1r1/1bpp1ppp/1p2p1n1/1pbP4/6P1/1PQ3N1/P1P1PP1P/2BRKBR1 w KQk - 0 9,f1g2,10,-678
1r2nk1r/p2q2pp/1p1P1p2/2pn4/8/1N1P4/PPP3PP/1RB1NRK1 b - - 0 14,e8d6,10,-5446
1r3rk1/pp2qpp1/2p1b3/P3Q3/2N1P3/1P1P1BPn/5PK1/1R5R b - - 4 21,h3g5,13,258
2kr1rbb/pp2p2p/2p3p1/qn2Np2/3PpP2/1PP3P1/P1QBP2P/1K1R1R1B b - - 2 14,b5a3,10,-3775
8/p2R2pk/2r3np/1P6/4R3/6P1/P4P1P/6K1 b - - 0 35,c6b6,10,4396
2b1r1k1/1p5p/pPn3p1/2Bp1pP1/2n1pP2/1N2P1P1/P4K2/3R4 b - - 1 30,c8e6,10,-2231
br1qkbrn/pp2pppp/3n4/2pp4/8/1PP1P3/PB1P1PPP/1RNQKBRN b KQkq - 0 4,b7b5,19,-46
qbb1rrk1/p4ppp/4n1n1/2p2N2/3p2N1/1P2PP2/P5PP/QBB1RKR1 b KQ - 0 11,a8c6,10,-417
qrnk2r1/pppn1bbp/3p1pp1/4p3/2P5/1P1P2P1/PB1NPP1P/QRNK2RB w KQkq - 3 8,d3d4,19,46
b2qrkr1/p1bp1ppp/1p2p3/2n1P3/2P2P2/1P4N1/P5PP/1B1QRKR1 w KQkq - 1 12,b3b4,10,-713
3rr1kq/pp2nbbp/1n4p1/4pp2/2p5/1PPNPPP1/PN1B2BP/2RR2KQ w - - 0 18,d3c5,16,-194
br3rk1/p3qppp/1p4n1/2Pp1B2/4p3/1P2P3/PbP2PPP/2KRNQR1 w - - 0 15,c1b2,10,-1191
2k3r1/1pp1R2p/p5p1/8/1P4P1/P1Pn4/2K5/8 b - - 2 34,d3f2,10,-3862
rk2rbqn/pppbpppp/2n5/8/3pPP2/3P2N1/PPP3PP/RKBNRBQ1 w KQkq - 1 5,g3e2,16,113
4r3/pkbr3p/1p1pN1p1/3P4/b1qNQ1P1/2B4P/P7/2R1K3 w - - 9 27,e4f3,10,-426
b3rrk1/p2p2pp/2n5/1p6/1PpP2qn/2P3N1/P1B1R1PP/B1NQ2K1 w - - 2 19,e2e8,10,-1665
4rrkb/pb1p4/6p1/2p3q1/P1Pp4/3P4/2N2PPP/3QRRKB b - - 1 19,b7f3,16,-122
r1bkrnqb/pppppp1p/2n3p1/8/4P3/2P5/PP1P1PPP/RNBKRNQB w KQkq - 1 3,d2d4,19,58
1b1nr1k1/pp1b2qp/1npp1p2/4pP2/3P2Q1/1NP3P1/PP3K1P/1B1NR1R1 w - - 0 14,d1e3,13,252
r1k5/p2Nn1pp/1p2p3/2p2r1P/4b3/6P1/PPP5/RK4RN w KQ - 1 22,g3g4,13,-422
rbbk1nrq/pp5p/2pn2p1/3p4/4p3/1PP1P1N1/PBB2PPP/2KRN1RQ b kq - 2 9,h8f6,16,181
bbrqnk1r/p3pppp/1p3n2/2pp1P2/8/3N1N2/PPPPP1PP/BBRQ1K1R w KQkq - 0 5,c2c4,13,-252
k4Nb1/ppn4p/2p3p1/P3P3/4R1B1/2P1n1r1/1P1K4/1R6 b - - 5 30,e3g4,13,-202
b2q1rk1/p3pp2/1p2n1p1/5N1N/2P3nP/8/P3PPP1/1BQ1K2R b - - 3 16,g6f5,16,-117
rk2rqbb/pppppp1p/1nn3p1/4P3/5P2/6P1/PPPP3P/RKNNRQBB b KQkq - 0 4,f7f6,19,82
brk1rb1n/pppp2pp/5p2/4p2n/2B1P3/7N/PPPP1PPP/BRK1R2N b KQkq - 1 7,b7b5,19,-36
2kr2rq/pp3p2/1npb1n2/3bpPPp/3p3P/1N1P4/PPP1N1B1/2BR1RKQ w - - 1 15,e2g3,16,155
bn1brqkr/p1pp1ppp/8/1pP1pn2/1P6/3P4/P3PPPP/BNNBRQKR b KQkq - 0 5,b8c6,19,-70
8/5k2/3p4/p1p1b2R/2P1p2P/4B1P1/5PK1/r7 b - - 0 47,f7g8,14,0
5rk1/1bnnq1bp/r1p1p1p1/1pPp2P1/1P1P1P2/2N5/1B2QN1P/3R1RKB b - - 0 20,f8f4,19,-86
r3b1rk/6pp/p4pn1/4p3/2P2n2/BB2N3/5PPP/3RN1K1 w - - 2 25,c4c5,13,-295
b1r2rk1/1pq2npp/3bpp2/p1Np3P/8/1PPBP3/P3KPP1/BR1N2QR b - - 0 16,c7c5,13,-226
qnrnk1br/p1ppp1bp/1p4p1/5p2/2BPP3/2N1BP2/PPP3PP/Q1RNK2R w KQkq - 0 7,c4g8,19,82
r1krbnqb/ppp2ppp/2n5/4p3/4p3/3P2P1/PPPN1P1P/R1KRBNQB w KQkq - 0 5,d3e4,19,-20
1bnrkqnr/p3pppp/1p6/2pb4/8/1P1N1N2/P2PPPPP/BB1RKQ1R b KQkq - 1 5,f7f6,19,38
br2kqr1/p1bp1ppp/1pn1p1n1/2p5/2PPP3/1P3PN1/P1B1N1PP/BR2KQR1 b KQkq - 0 8,c5d4,16,-137
bb2rrk1/4nppp/1p4n1/7Q/7q/1B1N2N1/P4PPP/B3RRK1 b - - 1 15,b8g3,10,-1270
rknrnbbq/pppppp1p/8/6p1/4P3/3N4/PPPP1PPP/RKNR1BBQ b KQkq - 1 2,e7e5,19,24
2rk1b2/p3n1p1/1p2q3/3p2Q1/2p2P2/2P3P1/PP1NPB1P/2R2RKN b - - 0 18,e6g6,9,6047
rk1b1rnq/ppp1p1pp/3n1p2/3p1b2/3P1B2/4PN2/PPP2PPP/RK1BNR1Q w KQkq - 0 5,h2h3,19,17
1qnrk1br/ppn2pbp/4p1p1/3p4/3PP3/1N1N1P2/PP4PP/1Q1RKBBR w KQkq - 0 8,e4e5,13,244
rb1n1k1r/pppp2pp/3n1p2/5q2/5N2/2P5/PP1PP1NP/R3QKBR w KQkq - 1 10,d2d3,19,-69
bnrkrqnb/ppp1pp1p/6p1/3p4/8/5NP1/PPPPPP1P/BNRKRQ1B w KQkq - 0 3,c2c4,19,27
8/p1r2bk1/4p1pp/2p1Rp2/1P1r4/P5P1/1R5P/5BK1 w - - 0 32,e5c5,16,-155
bnrn1rk1/p1pp1p1p/1p1q2p1/3Np3/1b2P3/1PP3PB/P2P1P1P/B1RN1RKQ b - - 0 8,b4a3,16,109
nqrkr1b1/pp1p2pp/2p2pn1/2NPp3/4P3/8/PPP2PPP/1QRKRBBN w KQkq - 0 6,c2c4,10,957
1qr1kb1r/p1p1n1pp/1p2Q1b1/8/1P6/4N3/P1PP1PPP/B1R1K2R b KQkq - 2 10,g6f7,16,-148
nb1qrrk1/p3pppp/1pp2n2/2Pp3b/1P1P4/5N1P/P3PPP1/NBBQRRK1 w - - 1 8,f3e5,19,113
2k2n1q/pp5p/2p5/7b/4BP2/4N1P1/PPPKn2P/8 w - - 1 21,e4d3,9,-7932
1rk2qrb/1p2pb2/2np1p2/1Np2P1p/p3P1p1/3P2P1/PPPQ1B1P/1R3RKB w kq - 2 16,b2b4,13,303
r3kb1N/ppQ1p2p/6p1/3p4/3P1Pn1/3P2P1/PP2P2P/RN1KB2q w Q - 1 13,c7b7,10,848
nrkb1qnr/p1p1p1pp/1pb2p2/3p4/4P3/3P1P2/PPPB2PP/NRKB1QNR b KQkq - 0 5,e7e6,19,37
n1rkbn1r/pp3p1p/6p1/3Q2b1/8/1N2N1P1/PPP2P1P/1BR2RK1 b - - 0 11,f8d7,10,5693
6k1/p4np1/1q3pQ1/1p6/2p2P2/4r1P1/P6P/4RRK1 w - - 0 28,g1g2,17,0
2kr3r/p5p1/1p2b3/2p1p2p/4P3/1P2K3/P4BP1/4R3 w - - 2 27,f2h4,10,-6308
nrbkrbnq/pp3ppp/3pp3/2p5/4P3/1N3N2/PPPP1PPP/1RBKRB1Q w KQkq - 0 4,d2d4,16,134
2krqr2/ppp2p1p/2npb1p1/2b1pN2/2P1P3/2BPN3/PP2QPPP/RK4R1 w KQ - 0 12,f5g7,16,-116
1nqr1rk1/6bp/pp2bpp1/1PpNp3/2B1P3/BP3P2/P5PP/2Q1RRK1 w - - 0 19,d5e7,10,4639
2r4r/1b4k1/p1pnpqpp/3p1p2/1PnP4/P2NPNP1/2R1QP1P/2R3KB b - - 7 21,c4a3,19,98
8/8/2R3pk/5P2/2P3PK/2r5/8/8 b - - 0 54,h6g7,10,2806
n3qrkr/pppb2pp/2n5/b3pP2/P2pP1P1/2PP1B2/1P1Q2P1/NN3RKR b KQkq - 0 12,a5b6,13,-341
4r3/1pk3p1/p1p2pp1/8/8/2P4P/P1R2KP1/8 w - - 3 35,f2f3,10,-2490
1b3rk1/2n1rbqp/1p1n2p1/2p1pp2/B1Pp1P2/3P2P1/PP1NPB1P/2RKNR1Q w KQ - 2 19,f4e5,19,-77
1bnrkqr1/pb1p1ppp/1p4n1/2pp4/2P1P3/1P4N1/P4PPP/BBNRKQR1 w KQkq - 0 7,e4d5,16,206
3r1k2/p1p3pp/1p6/8/2Pn2q1/P3Q1P1/1B5P/2K1R3 b - - 1 27,d4c6,19,-57
r1knqrbb/pppp1p1p/2n3p1/8/4Pp2/2N3P1/PPPP3P/R1KNQRBB w KQkq - 0 5,g3f4,19,85
1qbr1bkr/ppp1pp1p/1n1n2p1/3p4/5B2/3P1NP1/PPP1PPBP/NQ1R2KR b KQkq - 1 5,f7f6,19,-25
2r5/6Rp/2p5/2k5/1bB1b3/1P6/6PP/3KR3 b - - 11 37,b4e1,19,24
6k1/p5pp/1p2bpn1/8/3PP3/4R3/qK3R2/8 w - - 0 37,b2c1,10,-6018
nbrk1qr1/pp1b1pp1/2p3p1/3p4/3P4/2P2P2/PP4PP/N1KRBQRN w kq - 2 8,e1g3,19,-3
bbrnkq1r/pppp1ppp/5n2/4p3/2Q1P3/4N3/PPPP1PPP/BBR1K1NR b KQkq - 3 3,d8e6,19,-19
rk2rq2/1pp1n1p1/1n5p/p2ppP2/PP4P1/1BP2P2/3B2PQ/R4RK1 b kq - 0 20,e7g8,16,114
1nrqk1br/ppppp1bp/1n4p1/8/4PP2/2P1B3/PP4PP/NNRQKB1R b KQkq - 2 6,e7e5,19,-62
rnknrqbb/ppppp2p/6p1/5p2/3P4/6P1/PPP1PP1P/RNKNRQBB w KQkq - 0 3,f2f4,19,20
8/1k4qp/1p1b2p1/2pP1b2/8/1Pr4P/K4B2/3R2NQ w - - 2 32,d1d4,9,#-8
8/2p5/2kp4/p5PR/1p5K/P1Br3P/1P6/8 w - - 0 37,g5g6,10,3797
nr1b1knr/pppbpppp/8/2qp4/8/6P1/PPPPPP1P/NRBBQ1KR w kq - 0 6,a1b3,10,-898
b1nrkbrq/ppp2ppp/2n1p3/3p4/3P4/2N3P1/PPP1PPBP/B1NRK1RQ b KQkq - 1 4,g7g5,19,-8
1qrk3r/ppb1nbpp/1Pp2p2/3pp3/8/1N1P1NP1/PP1BPPBP/1QR2RK1 b kq - 0 10,a7b6,10,537
1qrbb1kr/ppn1pppp/2p3n1/3p4/3P4/2P3N1/PPBBPPPP/NQR3KR b KQkq - 3 5,e7e5,19,8
rqnk2nr/2pb3p/1p2p1p1/4P3/p1PN4/3B1N1P/PP1Q2P1/R4RK1 w kq - 2 17,f3g5,10,4414
2r2kbr/pp2ppp1/2p5/8/2PPBq2/8/P3nNKP/Q1R2R2 w kq - 4 18,f1h1,10,-2348
2krn1r1/p1q3p1/1pb2pQ1/2pP1N2/8/1PB1P3/P4PPP/2KR2R1 b - - 0 15,c6d5,13,232
rkbr4/ppp5/2qb4/3R2Q1/3R4/2PB3P/PP6/2K5 b q - 0 23,d6f4,10,-1987
2r2rk1/p1n3qp/1p1p1ppQ/2pPp3/3nPP2/1P1P2P1/P5BP/B1R2RK1 w - - 1 18,h6g7,19,-2
1r1r4/p2q1p1k/6pp/1p2P3/3p4/3Q3P/PP1N1PP1/1R2R1K1 w - - 2 25,e5e6,10,3691
nbb1rkrq/ppp2ppp/2np4/4p3/5P2/3P2P1/PPP1PN1P/NBB1RKRQ b KQkq - 1 4,h7h5,19,47
3Q4/p3Q3/1k3p2/4pPp1/4P3/6P1/P2p4/K7 b - - 0 46,b6a6,2,#+3
8/5k2/2p5/6p1/P6p/1P5P/6PK/8 w - - 0 45,a4a5,10,4124
8/1p1R4/k1p5/P7/P1K5/2P5/4r3/8 w - - 1 52,c4b4,10,1
1b2r3/pb3k2/2q2pn1/2p2B2/P1Pp1P2/1Q4PN/7P/N4RK1 w - - 1 24,b3f3,10,-2077
qk1rb1r1/ppp1b1pp/3pp1n1/8/3BP3/1P6/P1P2PPP/Q1KR1NRN w - - 0 10,h1g3,19,-81
r2k3b/pp1brppp/8/2q1P3/8/7P/PPP2KP1/3R4 w q - 0 18,f2f3,8,#-7
bnnrkbrq/p1pppp1p/1p4p1/8/4P3/2N2P2/PPPP2PP/B1NRKBRQ b KQkq - 0 3,c8d6,16,-139
2r5/prP2pkp/n4bp1/4p3/qP2B3/P5PQ/3N1P1P/B1R2RK1 w - - 1 22,h3c8,10,5944
2rr2k1/p4pq1/3pp1p1/1p1n3p/3Pn2P/1P1NPQ2/P4PP1/2R2RK1 w - - 0 21,f3e4,19,-50
qr3krn/p2ppppp/1pp5/7P/2PP4/1P2BPbP/P3BP2/Q1KR4 b kq - 1 12,g3c7,10,-949
b2bqrkr/p1pnnppp/1p1p4/4p3/3PP3/2PN1B2/PP1NQPPP/B4RKR b KQkq - 0 7,e7g6,19,-45
nrbbk1qr/1p1npppp/8/3p4/2pP1P2/2P5/PP2PQPP/NRBBKN1R b KQkq - 0 5,f7f5,19,48
1rqb1rk1/pppn1bpp/3pppn1/8/2P4P/1N1P2N1/PPB1PPP1/1RQ1K1BR w KQ - 1 9,h4h5,19,-61
r4rk1/p5pp/1p1R4/2p1n3/2P2p1q/4B1NP/PPQ2PK1/5R2 w - - 0 26,c2e4,14,0
1rkq2rb/pp2pp1p/1np1n1p1/1b1p4/1B1P4/2P3P1/PPNNPP1P/1RKQ2RB w KQkq - 0 7,b2b3,16,107
2kr1nr1/ppb1p2p/4b3/3pqp2/5P2/2P1N1P1/PP6/2KR1NRQ b - - 0 15,e5e4,10,-2371
b1r1nrk1/pq3ppp/8/2pBn2N/3p1N1b/1P3P2/P5PP/BQ1R1RK1 b - - 1 18,b7b8,19,-67
1N2brk1/p1p2pq1/4p2p/R2p2pP/3P2P1/4P3/1PP2P2/3B1KRQ b K - 0 17,g7f6,10,5236
2n2bk1/p2n4/1p2p1p1/P2pPp1p/bP1P1P1P/2BB2P1/2NN1K2/8 b - - 6 29,a4c2,16,-13
q2r3k/p1b3pp/1ppp2n1/4pr2/PP1P4/1N3PB1/2Q3PP/2R2RK1 b - - 1 17,g6e7,19,21
2k2r2/p1b1pppp/1rb5/2p5/4qn2/Q4N2/1PPB1PPP/1RKBR3 b Qk - 1 13,e4d5,19,-19
rqbkrb2/pppp1ppp/5nn1/3Pp3/4P3/2P5/PP3PPP/RQBKRBNN b KQkq - 0 4,c7c6,19,-65
brk1qrn1/pppp1p1p/6p1/8/8/1P3BP1/P1PPP2P/R1KNQR2 b Kkq - 0 7,f7f5,19,37
bqrbnnkr/p2ppppp/1p6/2p5/8/5NN1/PPPPPPPP/BQRB2KR w KQkq - 0 3,h2h4,19,-1
4rrk1/p1pq2bp/1p1p2p1/3N1n2/1PPP1P2/3Q4/P4PKP/B2R1R2 b - - 6 17,c7c6,10,-416
2kr2b1/7p/8/pp6/3p4/1P1B4/PKPP3P/q7 w - - 0 32,b2a1,10,-5866
qr2r3/k3b2p/ppb2pp1/8/4BN2/5P2/1PP2BPP/QRK1R3 w Q - 4 21,b2b4,10,1170
rkn1r3/1ppqb2p/p1npbpp1/3Np3/BPP1P3/3PBPN1/P2Q2PP/R4RK1 b kq - 0 13,f6f5,16,174
1r4r1/4R3/2p2k2/3p4/N7/P1P4P/1P1K4/4R3 w - - 2 38,b2b4,10,3213
1k1rq2r/pbppnp1N/1p2p1pp/3nP3/1P1Q4/3P2P1/P1P2P1P/K2N1R1B w - - 2 14,h7f6,10,-3371
r2q1rk1/p3pppp/2p1bn2/1p6/2PPpP2/1P6/P5PP/RBBQR1K1 b - - 0 11,b5c4,16,-161
brk1nnrq/ppbppppp/2p5/6N1/3P4/8/PPP1PPPP/BRKB1NRQ b KQkq - 3 3,c7f4,10,-525
4k3/p4r2/4Q3/6pp/2R5/2P5/PP2N1PP/N2b2K1 b - - 2 25,e8f8,5,#+5
1rkr2bq/pppp3p/4p3/6p1/n2BP3/1Nb2PP1/PP4BP/1RKR3Q b KQkq - 1 11,c3d4,16,-187
b2r3r/p1kp4/B5pq/2p2p2/3pP1P1/1P2NP1p/P2P3P/2R1R2K w - - 0 24,c1c5,10,-3140
bnqbrknr/pp1p2pp/5p2/2p1p3/8/1P2P3/PQPP1PPP/BN1BRKNR w KQkq - 0 4,d1f3,19,26
5r2/p5k1/1ppp4/4p1b1/2P1N1Pp/1P2P2R/P4KP1/B1R5 w - - 1 26,f2e2,9,8259
1r2qrk1/p1b2bpp/N1pn1p2/1p6/3PP3/nP6/P1B2BPP/1RN1QRK1 b - - 2 15,a3c2,13,-322
nrkbbqnr/ppp1pppp/3p4/8/4P1B1/8/PPPP1PPP/NRK1BQNR b KQkq - 1 2,e7e6,19,-11
b3rr2/p1pq2pk/1p3p1b/3BpP1Q/2Pn1R2/1P1N2Pp/P2P3P/B3R1K1 b - - 8 18,e5f4,10,-1351
1rq2rkb/pppb1p1p/1n2pnp1/3p4/3N1PP1/3P1N1P/PPP1P3/1RQKBR1B w KQ - 2 9,b2b4,19,-13
5b2/k1N5/8/1Q1p4/1n1P2P1/r6P/2PP4/1RK5 b - - 0 34,a3h3,10,3478
nbkr2qr/pn1b1p1p/1pp1p1p1/3pP3/3P1PN1/8/PPP2QPP/NBB1RRK1 w - - 4 9,b2b4,13,343
Q7/2k3pp/1p1p1b2/8/PP3P2/5N2/6PP/6K1 w - - 6 38,b4b5,8,7784
qr2brk1/p4p1p/1p1p2n1/3N1Q2/8/1P6/P1P1P1PP/1R1B1RK1 b - - 0 15,f7f6,10,405
1rkqnrbb/p1np3p/1p3pp1/2p1p3/4PP2/1NP1BNP1/PP1P3P/1RKQ1R1B b KQkq - 1 7,d7d6,19,-13
rkbbnrnq/ppp4p/3p4/3Ppp2/2P5/5N2/PP3PPP/RKBBNR1Q b KQkq - 0 6,g8e7,16,-143
8/5p1p/2k3pP/p1B2p2/2K2P2/8/3r1P2/8 w - - 6 36,c5e3,10,-3089
b7/8/5p2/1Q2p3/1K1p4/5k2/P1P2P2/8 b - - 0 41,f3f2,10,2869
2krqr1b/1ppp3p/1pn3p1/1N3p2/2b5/1N2P1P1/PPPP1Q1P/2KR1R1B w - - 2 11,a2a4,13,-334
1brq1k2/p3p3/1pp1bn2/3p2Q1/3P4/1NP2R2/Pn3PPP/5KBR w K - 0 23,g5h5,16,-118
bqrnnbkr/p1pppppp/8/1p6/8/5NP1/PPPPPP1P/BQRN1BKR b KQkq - 1 2,h7h5,19,-42
8/1kbq1ppp/2b1P3/1pPp4/1P1P4/r2BB1P1/r1RK3P/4RQ2 b - - 0 32,d7e6,19,70
1k1r3r/pp1b2q1/2p1n1p1/3pbp2/7P/2N1P1P1/PPQB1P2/1K1RR2B b - - 4 21,e5f6,19,-55
b5k1/ppp2q1p/5P1Q/3BP3/5N2/2P5/PP6/B1K5 b - - 0 28,c7c6,2,#+3
1r1k2r1/1pp2bpp/1n3p2/1nN1p3/4P1Q1/1P3P2/2PP2PP/2qB1RK1 w q - 0 16,f3f4,10,-2969
2r1krq1/p1ppb1pp/3n2n1/2RP1p2/8/1P3pP1/PB1PQ2P/3BKR1N w Kkq - 0 15,e2a6,19,-17
2krbbrn/ppq2pp1/4p2p/n1ppP3/P2P1P2/1P1N2N1/2P1B1PP/R1QKB1R1 w KQ - 1 11,d4c5,16,108
rb1knqnr/p2p3p/1p3p2/2p2Np1/2P5/6PQ/PP1Pp2P/RBBK3N w Qkq - 0 11,d1e2,10,-569
rqn2rk1/p1pp1bbp/1pn1ppp1/8/3PPP2/2PNNB2/PP4PP/RQ2B1KR w KQ - 1 9,h2h4,16,188
rb4q1/pp1R1k1p/2p1n3/4p3/1PP5/4nP2/PQ2P1PP/5RK1 b - - 1 18,f7e8,10,-2621
brnqknrb/p3pppp/3p4/1pp5/3PP3/1P6/P1PN1PPP/BRNQK1RB b KQkq - 0 4,c5d4,19,-74
1kr1bq1n/1p2bppp/pn2p3/B2pP3/3P1P2/5NN1/PP2B1PP/R1K2Q2 w - - 2 14,c1b1,16,-112
b1kr3r/p1pp1qb1/1pn5/3N2pp/2P1P3/1P4P1/P4PB1/B2RQRK1 w - - 0 16,e4e5,19,12
brk3r1/ppppqnpp/4pn2/5p2/2B5/bP2PN2/PBPPNPPP/1RKQ2R1 b KQkq - 7 7,b7b5,16,-167
2krbrnb/qpppp2p/p1n3p1/4Pp2/5P2/1P2N1P1/PQPP3P/1RK1BRNB b KQ - 2 7,d7d6,19,38
3r1rkb/1pppp2p/q1n1b1p1/p3Pn2/P1P2P2/1P4P1/3R3P/QNNRK1BB b Q - 0 12,d7d6,16,-129
br1kn1rb/ppp4p/3p2p1/4pp2/8/1P1P1PP1/P1PB2BP/1R1KNRN1 b KQq - 3 11,b7b5,10,950
1qrnkr2/p1p5/1p1p1Bp1/8/2P5/1P4P1/P3P2P/2RNKN1R w Qq - 1 12,f6b2,10,-600
3r1k1r/bbp2pp1/p3pn1p/1pPqp3/3P1P2/1P2QB2/P4PPP/B2R2RK w kq - 0 18,d4e5,10,761
2k5/pp2Q2b/3B1ppp/8/5P2/1PP3P1/1P5P/2K5 b - - 9 31,b7b6,2,#+1
r1qkrb2/pppp1bpp/2n2pn1/8/4P3/4BPN1/PPP3PP/RNQKRB2 w KQkq - 5 7,d1e2,19,108
7q/5kr1/5p2/2nP4/1pP2p2/1P3P1B/P1Q3PK/4R3 b - - 2 44,h8h4,10,531
r4n2/2kppq2/1ppb1p2/5P2/1P1P3P/2P5/p2B2Q1/N1KR4 w - - 1 28,g2e4,16,-117
1kb1rrqb/ppp4p/1n4p1/2N3B1/6P1/5BP1/PPPQP3/1R3RK1 b - - 6 17,h7h5,16,-124
q3rrk1/4p1pp/p1n2pn1/2p5/2P5/1P3PP1/PB4P1/QBKR2R1 w - - 1 14,b1e4,16,166
3qrrkb/ppp2bpp/1nn1pp2/3p4/3P4/1PP1N1P1/P1NBPP1P/Q3RRKB b - - 0 11,g7g5,19,18
4rq2/1p2b1nk/p1bp1p1p/2p2Pp1/4P1P1/1BP1BQ1P/PP6/R4RK1 w - - 2 22,b3d5,10,1529
1rkq2rb/pp2pp1p/1np2np1/Bb1p4/3P1P2/1N2N1P1/PPPQP2P/2KR2RB b kq - 5 8,f6e8,19,71
3r4/p5kp/1p3r2/5p2/3p1P1R/1P1P2P1/P1P5/B4K2 b - - 0 30,f6h6,10,-1378
1qnr1rk1/p1p1p2p/1n4p1/2p3P1/3pB3/1P6/P2PPP2/1QNRBKR1 b KQ - 1 12,c7c6,10,774
qrknnrb1/pp2p1bp/2pp2p1/5p2/3PPP2/2N3P1/PPP4P/QRK1NRBB w KQkq - 0 6,e4e5,19,69
1bqrb1kr/pp2pppp/1np3n1/8/3P4/1P4N1/P3PPPP/NBQRB1KR b KQkq - 0 6,h7h5,19,-37
6k1/7p/6p1/p3p3/4K3/3R2P1/1r2N2P/8 b - - 3 44,b2e2,10,-924
bbrn1rk1/p2pqppp/1p2p1n1/2p4N/2P1P3/1P2N3/P2PQPPP/BBR1K1R1 b KQ - 3 7,f7f6,16,-103
